dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,2.962282,285.390716,2.986852,5.735261,7.388087,10.085837,6.209734
0.010000,3.020213,285.386412,3.044943,5.809064,7.380309,-0.777802,6.208317
0.010000,3.078879,285.381969,3.103777,5.883412,7.434771,5.446120,6.206883
0.010000,3.138286,285.377384,3.163360,5.958305,7.489309,5.453816,6.205433
0.010000,3.198437,285.372654,3.223698,6.033744,7.543932,5.462284,6.203965
0.010000,3.259343,285.367773,3.284799,6.110091,7.634693,9.076144,6.202480
0.010000,3.321005,285.362739,3.346666,6.186716,7.662514,2.782083,6.200978
0.010000,3.383427,285.357548,3.409303,6.263758,7.704179,4.166547,6.199459
0.010000,3.446614,285.352196,3.472717,6.341351,7.759295,5.511558,6.197922
0.010000,3.510572,285.346680,3.536912,6.419497,7.814538,5.524292,6.196369
0.010000,3.575305,285.340995,3.601894,6.498196,7.869917,5.537947,6.194798
0.010000,3.640818,285.335137,3.667668,6.577450,7.925443,5.552550,6.193209
0.010000,3.707116,285.329101,3.734241,6.657261,7.981124,5.568126,6.191603
0.010000,3.774205,285.322885,3.801617,6.737631,8.036971,5.584699,6.189980
0.010000,3.842090,285.316483,3.869803,6.818567,8.093572,5.660112,6.188338
0.010000,3.910776,285.309891,3.938805,6.900180,8.161277,6.770467,6.186680
0.010000,3.980267,285.303105,4.008627,6.982200,8.202012,4.073568,6.185004
0.010000,4.050569,285.296121,4.079274,7.064787,8.258700,5.668806,6.183310
0.010000,4.121686,285.288933,4.150754,7.147943,8.315608,5.690752,6.181598
0.010000,4.193624,285.281537,4.223071,7.231670,8.372746,5.713844,6.179869
0.010000,4.266387,285.273928,4.296230,7.315972,8.430127,5.738103,6.178122
0.010000,4.339980,285.266102,4.370239,7.400849,8.487763,5.763556,6.176358
0.010000,4.414409,285.258053,4.445102,7.486306,8.545665,5.790224,6.174575
0.010000,4.489680,285.249777,4.520826,7.572433,8.612743,6.707724,6.172775
0.010000,4.565797,285.241269,4.597418,7.659138,8.670503,5.776090,6.170957
0.010000,4.642766,285.232523,4.674881,7.746379,8.724033,5.352929,6.169122
0.010000,4.720591,285.223534,4.753223,7.834209,8.783054,5.902161,6.167268
0.010000,4.799277,285.214297,4.832450,7.922633,8.842407,5.935256,6.165397
0.010000,4.878829,285.204807,4.912566,8.011654,8.902104,5.969701,6.163509
0.010000,4.959253,285.195058,4.993579,8.101276,8.962159,6.005516,6.161602
0.010000,5.040554,285.185045,5.075494,8.191502,9.022586,6.042723,6.159678
0.010000,5.122736,285.174762,5.158317,8.282336,9.083400,6.081340,6.157736
0.010000,5.205807,285.164203,5.242056,8.373893,9.155751,7.235107,6.155776
0.010000,5.289773,285.153362,5.326719,8.466274,9.238067,8.231665,6.153799
0.010000,5.374636,285.142234,5.412309,8.558979,9.270538,3.247021,6.151804
0.010000,5.460402,285.130813,5.498832,8.652309,9.332968,6.243044,6.149791
0.010000,5.547076,285.119092,5.586295,8.746268,9.395858,6.288998,6.147761
0.010000,5.634664,285.107066,5.674704,8.840976,9.470844,7.498645,6.145713
0.010000,5.723172,285.094729,5.764069,8.936411,9.543497,7.265221,6.143648
0.010000,5.812597,285.082074,5.854385,9.031605,9.519415,-2.408158,6.141565
0.010000,5.902940,285.069096,5.945654,9.126981,9.537551,1.813541,6.139466
0.010000,5.994202,285.055791,6.037882,9.222737,9.575678,3.812709,6.137349
0.010000,6.086388,285.042150,6.131071,9.318931,9.619406,4.372850,6.135216
0.010000,6.179491,285.028170,6.225218,9.414659,9.572801,-4.660514,6.133066
0.010000,6.273507,285.013845,6.320319,9.510129,9.547000,-2.580100,6.130900
0.010000,6.368439,284.999169,6.416379,9.606009,9.587967,4.096707,6.128718
0.010000,6.464277,284.984139,6.513389,9.700956,9.494701,-9.326594,6.126520
0.010000,6.561018,284.968748,6.611346,9.795723,9.476684,-1.801749,6.124307
0.010000,6.658663,284.952990,6.710254,9.890823,9.509997,3.331348,6.122078
0.010000,6.757202,284.936863,6.810104,9.985020,9.419688,-9.030883,6.119835
0.010000,6.856635,284.920359,6.910898,10.079331,9.431140,1.145132,6.117577
0.010000,6.956959,284.903474,7.012632,10.173457,9.412546,-1.859361,6.115305
0.010000,7.058165,284.886202,7.115302,10.266964,9.350703,-6.184306,6.113019
0.010000,7.160258,284.868539,7.218912,10.360978,9.401470,5.076679,6.110719
0.010000,7.263226,284.850480,7.323452,10.453998,9.301967,-9.950256,6.108406
0.010000,7.367072,284.832018,7.428926,10.547417,9.341860,3.989270,6.106080
0.010000,7.471788,284.813149,7.535328,10.640181,9.276475,-6.538463,6.103741
0.010000,7.577372,284.793868,7.642658,10.733059,9.287724,1.124855,6.101390
0.010000,7.683820,284.774170,7.750913,10.825509,9.245004,-4.272020,6.099027
0.010000,7.791130,284.754050,7.860093,10.917945,9.243632,-0.137115,6.096652
0.010000,7.899295,284.733503,7.970193,11.010003,9.205826,-3.780681,6.094266
0.010000,8.008316,284.712522,8.081214,11.102089,9.208564,0.273852,6.091868
0.010000,8.118185,284.691105,8.193150,11.193689,9.159978,-4.858657,6.089460
0.010000,8.228902,284.669244,8.306006,11.285504,9.181529,2.155150,6.087041
0.010000,8.340460,284.646937,8.419772,11.376619,9.111523,-7.000635,6.084612
0.010000,8.452860,284.624177,8.534453,11.468173,9.155416,4.389374,6.082174
0.010000,8.566095,284.600959,8.650043,11.558994,9.082063,-7.335337,6.079726
0.010000,8.680162,284.577279,8.766543,11.649935,9.094124,1.206122,6.077269
0.010000,8.795059,284.553132,8.883949,11.740672,9.073704,-2.041984,6.074803
0.010000,8.910779,284.528513,9.002260,11.831005,9.033297,-4.040711,6.072329
0.010000,9.027324,284.503417,9.121476,11.921630,9.062482,2.918509,6.069846
0.010000,9.144686,284.477839,9.241593,12.011685,9.005502,-5.698058,6.067356
0.010000,9.262862,284.451774,9.362609,12.101602,8.991643,-1.385837,6.064859
0.010000,9.381851,284.425219,9.484526,12.191700,9.009889,1.824568,6.062354
0.010000,9.501648,284.398167,9.607338,12.281271,8.957029,-5.285983,6.059843
0.010000,9.622248,284.370615,9.731045,12.370705,8.943459,-1.356995,6.057326
0.010000,9.743651,284.342558,9.855649,12.460311,8.960615,1.715546,6.054802
0.010000,9.865851,284.313991,9.981143,12.549456,8.914458,-4.615649,6.052273
0.010000,9.988844,284.284910,10.107528,12.638449,8.899271,-1.518778,6.049739
0.010000,10.112628,284.255310,10.234802,12.727413,8.896396,-0.287423,6.047200
0.010000,10.237200,284.225187,10.362964,12.816266,8.885282,-1.111385,6.044656
0.010000,10.362556,284.194536,10.492013,12.904820,8.855475,-2.980728,6.042108
0.010000,10.488691,284.163354,10.621945,12.993239,8.841833,-1.364267,6.039557
0.010000,10.615603,284.131636,10.752761,13.081571,8.833201,-0.863145,6.037002
0.010000,10.743290,284.099377,10.884459,13.169840,8.826904,-0.629740,6.034443
0.010000,10.871745,284.066573,11.017037,13.257822,8.798255,-2.864820,6.031882
0.010000,11.000967,284.033221,11.150494,13.345667,8.784479,-1.377668,6.029319
0.010000,11.130952,283.999317,11.284828,13.433373,8.770624,-1.385512,6.026753
0.010000,11.261696,283.964855,11.420037,13.520948,8.757520,-1.310319,6.024186
0.010000,11.393197,283.929833,11.556122,13.608478,8.752939,-0.458140,6.021618
0.010000,11.525451,283.894247,11.693079,13.695747,8.726868,-2.607059,6.019049
0.010000,11.658453,283.858092,11.830908,13.782874,8.712777,-1.409107,6.016479
0.010000,11.792201,283.821365,11.969607,13.869860,8.698582,-1.419514,6.013909
0.010000,11.926690,283.784062,12.109174,13.956703,8.684278,-1.430459,6.011339
0.010000,12.061918,283.746180,12.249608,14.043401,8.669858,-1.441973,6.008770
0.010000,12.197882,283.707716,12.390907,14.129955,8.655317,-1.454082,6.006201
0.010000,12.334577,283.668664,12.533071,14.216370,8.641517,-1.380062,6.003634
0.010000,12.472000,283.629023,12.676098,14.302658,8.628784,-1.273289,6.001068
0.010000,12.610148,283.588789,12.819985,14.388758,8.610021,-1.876262,5.998505
0.010000,12.749017,283.547959,12.964732,14.474708,8.595024,-1.499696,5.995943
0.010000,12.888604,283.506529,13.110337,14.560507,8.579869,-1.515462,5.993385
0.010000,13.028904,283.464496,13.256799,14.646152,8.564550,-1.531954,5.990829
0.010000,13.169915,283.421858,13.404115,14.731643,8.549058,-1.549186,5.988277
0.010000,13.311633,283.378612,13.552285,14.816977,8.533386,-1.567176,5.985729
0.010000,13.454055,283.334753,13.701307,14.902152,8.517527,-1.585934,5.983184
0.010000,13.597176,283.290281,13.851178,14.987167,8.501472,-1.605474,5.980644
0.010000,13.740994,283.245192,14.001898,15.072019,8.485214,-1.625805,5.978109
0.010000,13.885504,283.199483,14.153466,15.156706,8.468745,-1.646936,5.975579
0.010000,14.030704,283.153153,14.305878,15.241227,8.452056,-1.668874,5.973055
0.010000,14.176590,283.106198,14.459134,15.325578,8.435140,-1.691624,5.970536
0.010000,14.323157,283.058616,14.613231,15.409758,8.417988,-1.715190,5.968024
0.010000,14.470403,283.010405,14.768169,15.493764,8.400592,-1.739574,5.965518
0.010000,14.618324,282.961563,14.923945,15.577594,8.382944,-1.764777,5.963019
0.010000,14.766916,282.912088,15.080557,15.661244,8.365036,-1.790800,5.960527
0.010000,14.916176,282.861977,15.238004,15.744712,8.346860,-1.817639,5.958042
0.010000,15.066100,282.811230,15.396284,15.827997,8.328407,-1.845293,5.955566
0.010000,15.216685,282.759843,15.555395,15.911093,8.309646,-1.876118,5.953098
0.010000,15.367926,282.707816,15.715335,15.993996,8.290337,-1.930917,5.950638
0.010000,15.519821,282.655147,15.876102,16.076705,8.270895,-1.944158,5.948187
0.010000,15.672365,282.601834,16.037694,16.159218,8.251219,-1.967615,5.945745
0.010000,15.825556,282.547876,16.200110,16.241530,8.231229,-1.999006,5.943313
0.010000,15.979388,282.493272,16.363346,16.323639,8.210917,-2.031168,5.940890
0.010000,16.133860,282.438020,16.527401,16.405542,8.190276,-2.064089,5.938478
0.010000,16.288966,282.382120,16.692274,16.487235,8.169299,-2.097756,5.936076
0.010000,16.444704,282.325570,16.857961,16.568715,8.147977,-2.132156,5.933685
0.010000,16.601070,282.268369,17.024461,16.649953,8.123879,-2.409790,5.931305
0.010000,16.758059,282.210517,17.191770,16.730985,8.103155,-2.072478,5.928936
0.010000,16.915670,282.152013,17.359888,16.811797,8.081177,-2.197721,5.926578
0.010000,17.073896,282.092856,17.528812,16.892381,8.058393,-2.278421,5.924233
0.010000,17.232736,282.033047,17.698539,16.972733,8.035233,-2.316044,5.921900
0.010000,17.392186,281.972583,17.869068,17.052850,8.011690,-2.354301,5.919580
0.010000,17.552241,281.911467,18.040395,17.132673,7.982276,-2.941322,5.917272
0.010000,17.712898,281.849696,18.212518,17.212296,7.962347,-1.992951,5.914977
0.010000,17.874154,281.787271,18.385434,17.291675,7.937901,-2.444563,5.912696
0.010000,18.036004,281.724193,18.559142,17.370803,7.912764,-2.513738,5.910428
0.010000,18.198446,281.660460,18.733639,17.449666,7.886343,-2.642142,5.908175
